"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
5,"Tyler Walton","WR",12,0,0,NA,0,4,28,7,0,436,NA,"ohio",2021
6,"Ben Johnson","LB",11,5,41,8.2,0,0,0,NA,0,41,NA,"ohio",2021
7,"Phillip Cole","WR",11,5,119,23.8,0,0,0,NA,0,120,NA,"ohio",2021
8,"Isiah Cox","WR",10,2,25,12.5,0,1,6,6,0,449,NA,"ohio",2021
9,"JJ Conner","WR",10,0,0,NA,0,4,17,4.3,0,21,NA,"ohio",2021
10,"Jerome Buckner","WR",5,0,0,NA,0,1,3,3,0,112,NA,"ohio",2021
11,"Keegan Wilburn","WR",4,1,9,9,0,0,0,NA,0,9,NA,"ohio",2021
12,"Julian Ross","RB",2,1,19,19,0,0,0,NA,0,19,NA,"ohio",2021
13,"Casey Clanton","TE",1,1,-2,-2,0,0,0,NA,0,-2,NA,"ohio",2021
1,"Brennan Presley","WR",14,12,392,32.7,1,16,66,4.1,0,1113,NA,"oklahoma-state",2021
2,"Dominic Richardson","RB",14,4,69,17.3,0,0,0,NA,0,496,NA,"oklahoma-state",2021
3,"Tay Martin","WR",13,0,0,NA,0,1,0,0,0,1059,NA,"oklahoma-state",2021
4,"LD Brown","RB",4,4,132,33,1,0,0,NA,0,228,NA,"oklahoma-state",2021
5,"Jaden Nixon","RB",2,1,15,15,0,1,2,2,0,142,NA,"oklahoma-state",2021
1,"Eric Gray","RB",13,4,72,18,0,2,0,0,0,713,NA,"oklahoma",2021
2,"Marvin Mims","WR",13,2,51,25.5,0,10,69,6.9,0,840,NA,"oklahoma",2021
3,"Mario Williams","WR",12,5,108,21.6,0,0,0,NA,0,500,NA,"oklahoma",2021
4,"Marcus Major","RB",6,1,13,13,0,0,0,NA,0,108,NA,"oklahoma",2021
1,"Lamareon James","CB",13,18,529,29.4,2,0,0,NA,0,529,NA,"old-dominion",2021
2,"Isiah Paige","WR",11,1,21,21,0,14,153,10.9,0,376,NA,"old-dominion",2021
3,"Roger Cray","CB",11,1,21,21,0,10,97,9.7,0,134,NA,"old-dominion",2021
4,"Ryan Henry","LB",11,0,0,NA,0,1,29,29,0,29,NA,"old-dominion",2021
5,"Colten Hicks","S",10,2,14,7,0,0,0,NA,0,14,NA,"old-dominion",2021
6,"Darius Savedge","WR",10,4,53,13.3,0,0,0,NA,0,158,NA,"old-dominion",2021
7,"Stone Smartt","QB",8,5,120,24,0,0,0,NA,0,297,NA,"old-dominion",2021
8,"John Cook","LB",4,2,27,13.5,0,0,0,NA,0,27,NA,"old-dominion",2021
9,"Carson Ramos","DT",3,1,11,11,0,0,0,NA,0,11,NA,"old-dominion",2021
1,"Anthony Gould","WR",13,0,0,NA,0,4,41,10.3,0,276,NA,"oregon-state",2021
2,"Champ Flemings","WR",13,8,154,19.3,0,0,0,NA,0,433,NA,"oregon-state",2021
3,"Jesiah Irish","WR",13,7,155,22.1,0,0,0,NA,0,202,NA,"oregon-state",2021
4,"Trevon Bradford","WR",13,0,0,NA,0,9,69,7.7,0,745,NA,"oregon-state",2021
5,"Jack Colletto","LB",12,1,11,11,0,0,0,NA,0,175,NA,"oregon-state",2021
1,"Cooper Shults","TE",14,1,13,13,0,0,0,NA,0,13,NA,"oregon",2021
2,"Kris Hutson","WR",14,14,313,22.4,0,0,0,NA,0,723,NA,"oregon",2021
3,"Terrance Ferguson","TE",14,1,4,4,0,0,0,NA,0,145,NA,"oregon",2021
4,"Mykael Wright","CB",13,11,306,27.8,0,0,0,NA,0,306,NA,"oregon",2021
5,"Seven McGee","RB",13,5,83,16.6,0,2,19,9.5,0,247,NA,"oregon",2021
6,"Johnny Johnson III","WR",10,2,47,23.5,0,0,0,NA,0,358,NA,"oregon",2021
7,"Mycah Pittman","WR",10,0,0,NA,0,15,151,10.1,0,348,NA,"oregon",2021
1,"Brenton Strange","TE",13,1,8,8,0,0,0,NA,0,233,NA,"penn-state",2021
2,"Keyvone Lee","RB",13,1,0,0,0,0,0,NA,0,660,NA,"penn-state",2021
3,"Parker Washington","WR",13,0,0,NA,0,2,23,11.5,0,855,NA,"penn-state",2021
4,"Jahan Dotson","WR",12,0,0,NA,0,14,104,7.4,0,1304,NA,"penn-state",2021
5,"Devyn Ford","RB",9,9,191,21.2,0,0,0,NA,0,270,NA,"penn-state",2021
6,"John Lovett","RB",9,4,63,15.8,0,0,0,NA,0,276,NA,"penn-state",2021
7,"Marquis Wilson","CB",8,0,0,NA,0,1,1,1,0,30,NA,"penn-state",2021
8,"Caziah Holmes","RB",3,1,23,23,0,0,0,NA,0,50,NA,"penn-state",2021
1,"Jordan Addison","WR",14,0,0,NA,0,12,185,15.4,0,1834,"AA","pittsburgh",2021
2,"Vincent Davis","RB",14,3,76,25.3,0,0,0,NA,0,794,"","pittsburgh",2021
3,"Israel Abanikanda","RB",13,7,206,29.4,1,0,0,NA,0,1054,"","pittsburgh",2021
4,"Melquise Stovall","WR",10,3,46,15.3,0,9,3,0.3,0,259,"","pittsburgh",2021
5,"Jaylon Barden","WR",8,6,117,19.5,0,9,90,10,0,381,"","pittsburgh",2021
1,"Jackson Anthrop","WR",13,6,73,12.2,0,4,14,3.5,0,740,NA,"purdue",2021
2,"TJ Sheffield","WR",12,7,75,10.7,0,14,109,7.8,0,505,NA,"purdue",2021
3,"Ben Furtney","LB",11,1,6,6,0,0,0,NA,0,6,NA,"purdue",2021
4,"Andrew Sowinski","WR",7,0,0,NA,0,2,0,0,0,15,NA,"purdue",2021
5,"Marcellus Moore","WR",3,4,69,17.3,0,0,0,NA,0,85,NA,"purdue",2021
1,"Sean Fresch","CB",12,14,317,22.6,0,10,99,9.9,0,416,NA,"rice",2021
2,"Jordan Myers","TE",11,2,30,15,0,0,0,NA,0,646,NA,"rice",2021
3,"Juma Otoviano","RB",7,14,313,22.4,0,0,0,NA,0,327,NA,"rice",2021
1,"Aaron Young","RB",13,0,0,NA,0,3,22,7.3,0,315,NA,"rutgers",2021
2,"Avery Young","DB",12,2,48,24,0,5,16,3.2,0,80,NA,"rutgers",2021
3,"Bo Melton","WR",11,5,116,23.2,0,5,38,7.6,0,823,NA,"rutgers",2021
4,"Chris Long","DB",9,6,96,16,0,0,0,NA,0,96,NA,"rutgers",2021
5,"Joshua Youngblood","WR",9,7,156,22.3,0,0,0,NA,0,208,NA,"rutgers",2021
6,"Aron Cruickshank","WR",7,15,316,21.1,0,8,153,19.1,1,743,NA,"rutgers",2021
7,"Christian Dremel","WR",7,0,0,NA,0,1,12,12,0,28,NA,"rutgers",2021
8,"Jessie Parson III","WR",2,4,81,20.3,0,0,0,NA,0,81,NA,"rutgers",2021
1,"Elijah Kothe","WR",14,2,20,10,0,0,0,NA,0,438,NA,"san-diego-state",2021
2,"Jordan Byrd","RB",14,22,601,27.3,1,27,193,7.1,0,1116,NA,"san-diego-state",2021
3,"Kaegun Williams","RB",14,11,241,21.9,0,0,0,NA,0,553,NA,"san-diego-state",2021
4,"Sefo Mailangi","DL",13,2,17,8.5,0,0,0,NA,0,17,NA,"san-diego-state",2021
5,"Brady Anderson","LB",12,1,9,9,0,0,0,NA,0,9,NA,"san-diego-state",2021
6,"Connor McBride","TE",3,1,2,2,0,0,0,NA,0,2,NA,"san-diego-state",2021
1,"Charlie Bostic III","CB",12,7,138,19.7,0,1,18,18,0,156,NA,"san-jose-state",2021
2,"Christian Webb","LB",12,1,5,5,0,0,0,NA,0,5,NA,"san-jose-state",2021
3,"Isaiah Hamilton","WR",12,0,0,NA,0,2,5,2.5,0,419,NA,"san-jose-state",2021
4,"Kairee Robinson","RB",12,3,58,19.3,0,0,0,NA,0,497,NA,"san-jose-state",2021
5,"Matthew Tago","LB",12,2,12,6,0,0,0,NA,0,12,NA,"san-jose-state",2021
6,"Kenyon Reed","CB",11,0,0,NA,0,3,5,1.7,0,63,NA,"san-jose-state",2021
7,"Shamar Garrett","RB",11,17,327,19.2,0,12,110,9.2,0,548,NA,"san-jose-state",2021
8,"Isaiah Holiness","WR",8,1,37,37,0,0,0,NA,0,126,NA,"san-jose-state",2021
1,"Devin Rockette","CB",12,9,170,18.9,0,0,0,NA,0,170,NA,"south-alabama",2021
2,"Cade Sutherland","WR",11,0,0,NA,0,3,5,1.7,0,71,NA,"south-alabama",2021
3,"Caullin Lacy","WR",11,4,87,21.8,0,9,50,5.6,0,454,NA,"south-alabama",2021
4,"Jay'juan Townsend","WR",11,3,46,15.3,0,0,0,NA,0,108,NA,"south-alabama",2021
5,"Jared Wilson","RB",9,1,-8,-8,0,0,0,NA,0,9,NA,"south-alabama",2021
6,"AJ Phillips","RB",8,1,16,16,0,0,0,NA,0,101,NA,"south-alabama",2021
1,"Ahmarean Brown","WR",13,0,0,NA,0,2,4,2,0,108,NA,"south-carolina",2021
2,"Dakereon Joyner","WR",13,2,48,24,0,0,0,NA,0,346,NA,"south-carolina",2021
3,"Jaheim Bell","TE",13,1,22,22,0,0,0,NA,0,559,NA,"south-carolina",2021
4,"Josh Vann","WR",13,1,3,3,0,7,64,9.1,0,809,NA,"south-carolina",2021
5,"Juju McDowell","RB",12,15,394,26.3,0,0,0,NA,0,695,NA,"south-carolina",2021
6,"Jalen Brooks","WR",6,1,12,12,0,0,0,NA,0,193,NA,"south-carolina",2021
1,"Brian Battie","RB",12,20,650,32.5,3,0,0,NA,0,1041,"AA","south-florida",2021
2,"Jimmy Horn Jr.","WR",12,9,114,12.7,0,0,0,NA,0,534,"","south-florida",2021
3,"Mitchell Brinkman","TE",12,3,25,8.3,0,0,0,NA,0,198,"","south-florida",2021
4,"Omarion Dollison","WR",12,1,14,14,0,0,0,NA,0,230,"","south-florida",2021
5,"Gunnar Greenwald","TE",10,1,0,0,0,0,0,NA,0,0,"","south-florida",2021
6,"Xavier Weaver","WR",10,0,0,NA,0,9,116,12.9,0,834,"","south-florida",2021
7,"Bryce Miller","WR",7,0,0,NA,0,1,4,4,0,114,"","south-florida",2021
1,"Tahj Washington","WR",12,7,121,17.3,0,0,0,NA,0,723,NA,"southern-california",2021
2,"Gary Bryant Jr.","WR",10,16,413,25.8,0,11,50,4.5,0,1045,NA,"southern-california",2021
3,"K.D. Nixon","WR",10,3,55,18.3,0,3,21,7,0,111,NA,"southern-california",2021
4,"Quincy Jountti","RB",9,1,11,11,0,0,0,NA,0,11,NA,"southern-california",2021
5,"Michael Jackson III","WR",8,0,0,NA,0,2,5,2.5,0,121,NA,"southern-california",2021
6,"Kenan Christon","RB",1,1,17,17,0,0,0,NA,0,17,NA,"southern-california",2021
1,"Austin Upshaw","WR",12,1,18,18,0,0,0,NA,0,121,NA,"southern-methodist",2021
2,"Bryan Massey","S",12,20,686,34.3,2,0,0,NA,0,734,NA,"southern-methodist",2021
3,"Delano Robinson","LB",12,1,1,1,0,0,0,NA,0,9,NA,"southern-methodist",2021
4,"Rashee Rice","WR",12,1,10,10,0,0,0,NA,0,680,NA,"southern-methodist",2021
5,"Reggie Roberson Jr.","WR",12,0,0,NA,0,3,7,2.3,0,632,NA,"southern-methodist",2021
6,"Tyler Lavine","RB",12,1,10,10,0,0,0,NA,0,380,NA,"southern-methodist",2021
7,"Karl Taylor","DB",11,1,0,0,0,0,0,NA,0,0,NA,"southern-methodist",2021
8,"Ulysses Bentley IV","RB",11,5,138,27.6,0,0,0,NA,0,838,NA,"southern-methodist",2021
9,"Jordan Kerley","WR",9,5,93,18.6,0,7,61,8.7,0,351,NA,"southern-methodist",2021
10,"Jayleen Record","WR",7,0,0,NA,0,4,8,2,0,8,NA,"southern-methodist",2021
1,"Antavious Willis","WR",12,2,22,11,0,0,0,NA,0,119,NA,"southern-mississippi",2021
2,"Camron Harrell","DB",12,26,662,25.5,1,0,0,NA,0,662,NA,"southern-mississippi",2021
3,"Jakarius Caston","WR",12,2,26,13,0,0,0,NA,0,256,NA,"southern-mississippi",2021
4,"Natrone Brooks","DB",10,0,0,NA,0,10,140,14,0,174,NA,"southern-mississippi",2021
5,"Da'quan Bailey-Brown","WR",9,1,12,12,0,11,85,7.7,0,126,NA,"southern-mississippi",2021
1,"Nathaniel Peat","RB",12,27,663,24.6,0,0,0,NA,0,1130,NA,"stanford",2021
2,"Bryce Farrell","WR",11,2,68,34,0,4,46,11.5,0,253,NA,"stanford",2021
3,"Tangaloa Kaufusi","LB",11,3,33,11,0,0,0,NA,0,33,NA,"stanford",2021
4,"Casey Filkins","RB",6,0,0,NA,0,9,134,14.9,0,189,NA,"stanford",2021
1,"Cooper Lutz","RB",12,7,147,21,0,0,0,NA,0,218,NA,"syracuse",2021
2,"Courtney Jackson","WR",12,4,78,19.5,0,6,110,18.3,1,600,NA,"syracuse",2021
3,"Kevon Darton","DL",12,3,24,8,0,0,0,NA,0,24,NA,"syracuse",2021
4,"Maximilian Mang","TE",12,1,15,15,0,0,0,NA,0,27,NA,"syracuse",2021
5,"Abdul Adams","RB",11,3,53,17.7,0,0,0,NA,0,115,NA,"syracuse",2021
6,"Trebor Pena","WR",7,17,421,24.8,0,17,131,7.7,0,638,NA,"syracuse",2021
7,"Chris Elmore","FB",4,1,14,14,0,0,0,NA,0,24,NA,"syracuse",2021
1,"Kadas Reams","WR",12,3,38,12.7,0,0,0,NA,0,159,NA,"temple",2021
2,"Tayvon Ruley","RB",12,2,0,0,0,0,0,NA,0,259,NA,"temple",2021
3,"Alex Odom","S",11,1,0,0,0,0,0,NA,0,0,NA,"temple",2021
4,"Amad Anderson Jr.","WR",11,16,327,20.4,0,7,38,5.4,0,639,NA,"temple",2021
5,"De'Von Fox","WR",9,10,215,21.5,0,0,0,NA,0,251,NA,"temple",2021
6,"Jadan Blue","WR",8,0,0,NA,0,7,15,2.1,0,203,NA,"temple",2021
1,"Velus Jones Jr.","WR",13,23,628,27.3,1,18,272,15.1,0,1722,NA,"tennessee",2021
2,"Theo Jackson","DB",12,0,0,NA,0,2,14,7,0,69,NA,"tennessee",2021
3,"Trevon Flowers","DB",12,1,15,15,0,3,-2,-0.7,0,13,NA,"tennessee",2021
4,"Jimmy Holiday","WR",11,5,126,25.2,0,0,0,NA,0,131,NA,"tennessee",2021
5,"Walker Merrill","WR",10,0,0,NA,0,1,0,0,0,52,NA,"tennessee",2021
6,"Len'Neth Whitehead","RB",8,1,19,19,0,0,0,NA,0,236,NA,"tennessee",2021
7,"Miles Campbell","TE",4,2,25,12.5,0,0,0,NA,0,25,NA,"tennessee",2021
1,"Ainias Smith","WR",12,0,0,NA,0,23,259,11.3,1,794,NA,"texas-am",2021
2,"Devon Achane","RB",12,9,301,33.4,1,0,0,NA,0,1472,NA,"texas-am",2021
3,"Jalen Preston","WR",12,1,14,14,0,0,0,NA,0,269,NA,"texas-am",2021
4,"Moose Muhammad III","WR",8,0,0,NA,0,7,61,8.7,0,214,NA,"texas-am",2021
5,"Yulkeith Brown","WR",5,1,21,21,0,0,0,NA,0,73,NA,"texas-am",2021
1,"Derius Davis","WR",12,16,473,29.6,1,9,92,10.2,0,1125,NA,"texas-christian",2021
2,"Brent Matiscik","TE",11,1,-2,-2,0,0,0,NA,0,0,NA,"texas-christian",2021
3,"Emari Demercado","RB",11,2,34,17,0,0,0,NA,0,574,NA,"texas-christian",2021
4,"Hilton Harris","LB",9,2,-3,-1.5,0,0,0,NA,0,-3,NA,"texas-christian",2021
5,"JD Spielman","WR",4,9,302,33.6,0,0,0,NA,0,434,NA,"texas-christian",2021
1,"Dennis Barnes","DB",13,22,384,17.5,0,0,0,NA,0,411,NA,"texas-el-paso",2021
2,"James Tupou","FB",13,2,2,1,0,0,0,NA,0,82,NA,"texas-el-paso",2021
3,"Justin Garrett","WR",13,5,103,20.6,0,25,136,5.4,0,936,NA,"texas-el-paso",2021
4,"Tyrin Smith","WR",13,3,64,21.3,0,0,0,NA,0,634,NA,"texas-el-paso",2021
5,"Reynaldo Flores","RB",12,0,0,NA,0,1,0,0,0,334,NA,"texas-el-paso",2021
6,"Jagves Garnett","OL",5,1,21,21,0,0,0,NA,0,21,NA,"texas-el-paso",2021
7,"Walter Dawn","WR",2,4,73,18.3,0,0,0,NA,0,100,NA,"texas-el-paso",2021
1,"Dadrian Taylor","LB",14,8,198,24.8,0,0,0,NA,0,249,NA,"texas-san-antonio",2021
2,"Sheldon Jones","WR",13,0,0,NA,0,22,264,12,1,271,NA,"texas-san-antonio",2021
3,"Cade Stoever","WR",11,0,0,NA,0,5,30,6,0,119,NA,"texas-san-antonio",2021
1,"Jahmyl Jeter","RB",12,2,46,23,0,0,0,NA,0,459,NA,"texas-state",2021
2,"Ashtyn Hawkins","WR",11,0,0,NA,0,3,2,0.7,0,300,NA,"texas-state",2021
3,"Chris Mills","CB",11,0,0,NA,0,1,2,2,0,2,NA,"texas-state",2021
4,"DeJordan Mask","S",11,1,22,22,0,0,0,NA,0,22,NA,"texas-state",2021
5,"Caleb Twyford","RB",10,21,351,16.7,0,0,0,NA,0,434,NA,"texas-state",2021
6,"Chandler Speights","WR",10,0,0,NA,0,2,-2,-1,0,70,NA,"texas-state",2021
7,"Michael Lovett III","CB",8,1,4,4,0,0,0,NA,0,4,NA,"texas-state",2021
8,"Rontavious Groves","WR",8,0,0,NA,0,4,45,11.3,0,112,NA,"texas-state",2021
9,"Donovan Moorer","WR",7,15,336,22.4,0,0,0,NA,0,406,NA,"texas-state",2021
10,"Jake Lynch","DL",7,3,10,3.3,0,0,0,NA,0,10,NA,"texas-state",2021
11,"Jarron Morris","CB",3,0,0,NA,0,1,37,37,0,37,NA,"texas-state",2021
1,"Kaylon Geiger","WR",13,5,95,19,0,0,0,NA,0,726,NA,"texas-tech",2021
2,"Henry Teeter","TE",12,1,15,15,0,0,0,NA,0,29,NA,"texas-tech",2021
3,"Myles Price","WR",12,0,0,NA,0,2,37,18.5,0,643,NA,"texas-tech",2021
4,"McLane Mannix","WR",11,0,0,NA,0,4,21,5.3,0,139,NA,"texas-tech",2021
5,"Nehemiah Martinez","WR",11,1,21,21,0,0,0,NA,0,40,NA,"texas-tech",2021
6,"Adrian Frye","DB",10,0,0,NA,0,12,74,6.2,0,74,NA,"texas-tech",2021
7,"Tahj Brooks","RB",9,1,21,21,0,0,0,NA,0,641,NA,"texas-tech",2021
8,"Chadarius Townsend","RB",5,11,216,19.6,0,0,0,NA,0,281,NA,"texas-tech",2021
1,"Cade Brewer","TE",12,1,19,19,0,0,0,NA,0,205,NA,"texas",2021
2,"D'Shawn Jamison","DB",12,19,424,22.3,0,12,105,8.8,0,544,NA,"texas",2021
3,"Ja'Tavion Sanders","TE",12,1,-4,-4,0,0,0,NA,0,-4,NA,"texas",2021
4,"Roschon Johnson","RB",12,1,18,18,0,0,0,NA,0,670,NA,"texas",2021
5,"Xavier Worthy","WR",12,2,33,16.5,0,3,47,15.7,0,1068,NA,"texas",2021
6,"Luke Brockermeyer","LB",11,1,14,14,0,0,0,NA,0,38,NA,"texas",2021
7,"Jonathon Brooks","RB",5,1,0,0,0,0,0,NA,0,155,NA,"texas",2021
1,"Danzel Mckinley-Lewis","WR",13,3,43,14.3,0,0,0,NA,0,273,NA,"toledo",2021
2,"Devin Maddox","WR",13,0,0,NA,0,19,137,7.2,0,723,NA,"toledo",2021
3,"Jacquez Stuart","RB",13,14,391,27.9,1,0,0,NA,0,694,NA,"toledo",2021
4,"Micah Kelly","RB",13,1,20,20,0,0,0,NA,0,378,NA,"toledo",2021
5,"Demeer Blankumsee","WR",12,4,84,21,0,0,0,NA,0,264,NA,"toledo",2021
6,"Matt Landers","WR",12,1,26,26,0,0,0,NA,0,540,NA,"toledo",2021
7,"Jerjuan Newton","WR",11,3,57,19,0,0,0,NA,0,201,NA,"toledo",2021
8,"Adam Beale","WR",10,0,0,NA,0,5,24,4.8,0,28,NA,"toledo",2021
9,"Bryce Mitchell","WR",8,10,277,27.7,0,0,0,NA,0,490,NA,"toledo",2021
1,"AJ Lewis","TE",12,1,0,0,0,0,0,NA,0,60,NA,"troy",2021
2,"Jabre Barber","WR",12,1,14,14,0,0,0,NA,0,330,NA,"troy",2021
3,"Jamontez Woods","RB",12,2,26,13,0,0,0,NA,0,350,NA,"troy",2021
4,"Markeis Colvin","S",12,12,235,19.6,0,0,0,NA,0,235,NA,"troy",2021
5,"Tez Johnson","WR",12,0,0,NA,0,8,63,7.9,0,833,NA,"troy",2021
6,"Brooks Weeks","LB",10,1,0,0,0,0,0,NA,0,0,NA,"troy",2021
1,"Jha'Quan Jackson","WR",12,26,551,21.2,0,14,132,9.4,0,1003,NA,"tulane",2021
2,"Shae Wyatt","WR",12,1,20,20,0,0,0,NA,0,396,NA,"tulane",2021
3,"Tyjae Spears","RB",12,2,36,18,0,0,0,NA,0,1044,NA,"tulane",2021
4,"Will Wallace","TE",11,1,0,0,0,0,0,NA,0,179,NA,"tulane",2021
5,"Bryce Bohanon","WR",3,0,0,NA,0,2,12,6,0,24,NA,"tulane",2021
1,"Abe Anderson","TE",13,2,0,0,0,0,0,NA,0,0,NA,"tulsa",2021
2,"Anthony Watkins","RB",13,15,311,20.7,1,0,0,NA,0,973,NA,"tulsa",2021
3,"Bayne Tryon","TE",13,1,4,4,0,0,0,NA,0,4,NA,"tulsa",2021
4,"Cannon Montgomery","WR",13,1,7,7,0,0,0,NA,0,120,NA,"tulsa",2021
5,"Kamdyn Benjamin","WR",13,0,0,NA,0,16,56,3.5,0,56,NA,"tulsa",2021
6,"Kenney Solomon","CB",13,4,74,18.5,0,0,0,NA,0,74,NA,"tulsa",2021
7,"L.J. Wallace","S",13,1,0,0,0,0,0,NA,0,0,NA,"tulsa",2021
8,"Tyon Davis","CB",13,0,0,NA,0,1,0,0,0,0,NA,"tulsa",2021
9,"Tyree Carlisle","CB",13,0,0,NA,0,1,0,0,0,0,NA,"tulsa",2021
10,"Jordan Ford","RB",4,3,47,15.7,0,0,0,NA,0,50,NA,"tulsa",2021
11,"Keylon Stokes","WR",4,1,9,9,0,5,20,4,0,193,NA,"tulsa",2021
1,"JonJon Vaughns","LB",12,1,20,20,0,0,0,NA,0,20,NA,"ucla",2021
2,"Kazmeir Allen","RB",12,21,612,29.1,1,0,0,NA,0,960,NA,"ucla",2021
3,"Martell Irby","DB",12,2,25,12.5,0,0,2,NA,0,27,NA,"ucla",2021
4,"Kyle Philips","WR",11,0,0,NA,0,9,203,22.6,1,942,NA,"ucla",2021
5,"Logan Loya","WR",4,0,0,NA,0,3,35,11.7,0,57,NA,"ucla",2021
1,"Brandon Bowling","WR",14,1,45,45,1,0,0,NA,0,880,NA,"utah-state",2021
2,"Deven Thompkins","WR",14,10,230,23,0,0,0,NA,0,1961,NA,"utah-state",2021
3,"Jordan Nathan","WR",14,1,1,1,0,15,121,8.1,0,177,NA,"utah-state",2021
4,"Savon Scarver","WR",14,27,643,23.8,1,0,0,NA,0,695,NA,"utah-state",2021
5,"Parker Buchanan","TE",5,1,-5,-5,0,0,0,NA,0,-5,NA,"utah-state",2021
1,"Britain Covey","WR",14,12,360,30,1,29,427,14.7,2,1400,NA,"utah",2021
2,"Devaughn Vele","WR",14,0,0,NA,0,1,27,27,0,416,NA,"utah",2021
3,"Nephi Sewell","LB",13,1,14,14,0,0,0,NA,0,27,NA,"utah",2021
4,"Solomon Enis","WR",11,1,10,10,0,0,0,NA,0,258,NA,"utah",2021
5,"Chris Curry","RB",9,2,29,14.5,0,0,0,NA,0,109,NA,"utah",2021
1,"Allen George","CB",12,1,17,17,0,0,0,NA,0,17,NA,"vanderbilt",2021
2,"Cam Johnson","WR",12,5,73,14.6,0,8,45,5.6,0,445,NA,"vanderbilt",2021
3,"Devin Boddie Jr.","WR",12,1,10,10,0,0,0,NA,0,286,NA,"vanderbilt",2021
4,"James Ziglor III","DB",11,11,186,16.9,0,0,0,NA,0,248,NA,"vanderbilt",2021
5,"Rocko Griffin","RB",11,3,38,12.7,0,0,0,NA,0,596,NA,"vanderbilt",2021
1,"Jalen Holston","RB",13,1,15,15,0,0,0,NA,0,246,NA,"virginia-tech",2021
2,"Raheem Blackshear","RB",13,6,173,28.8,0,1,3,3,0,1190,NA,"virginia-tech",2021
3,"Malachi Thomas","RB",12,5,89,17.8,0,0,0,NA,0,562,NA,"virginia-tech",2021
4,"Tayvion Robinson","WR",12,0,0,NA,0,24,328,13.7,1,934,NA,"virginia-tech",2021
5,"Keshawn King","RB",9,13,322,24.8,0,0,0,NA,0,491,NA,"virginia-tech",2021
6,"Chance Black","RB",4,11,245,22.3,0,0,0,NA,0,245,NA,"virginia-tech",2021
7,"Marco Lee","RB",2,1,31,31,0,0,0,NA,0,43,NA,"virginia-tech",2021
1,"Antonio Clary","DB",12,2,31,15.5,0,1,1,1,0,32,NA,"virginia",2021
2,"Billy Kemp","WR",12,4,82,20.5,0,15,93,6.2,0,909,NA,"virginia",2021
3,"Perris Jones","CB",10,1,8,8,0,0,0,NA,0,8,NA,"virginia",2021
4,"Mike Hollins","RB",9,6,85,14.2,0,0,0,NA,0,381,NA,"virginia",2021
5,"Chris Barfield","RB",1,0,0,NA,0,1,0,0,0,0,NA,"virginia",2021
1,"Blake Whiteheart","TE",14,1,10,10,0,0,0,NA,0,195,NA,"wake-forest",2021
2,"Ja'Sir Taylor","DB",14,8,210,26.3,1,0,0,NA,0,258,NA,"wake-forest",2021
3,"Ke'Shawn Williams","WR",14,8,150,18.8,0,2,36,18,0,590,NA,"wake-forest",2021
4,"Taylor Morin","WR",14,7,170,24.3,0,20,199,10,0,991,NA,"wake-forest",2021
5,"Christian Beal","RB",12,1,27,27,0,0,0,NA,0,686,NA,"wake-forest",2021
6,"Christian Beal-Smith","",12,1,27,27,0,0,0,NA,0,686,NA,"wake-forest",2021
7,"Jackson Hensley","WR",4,0,0,NA,0,1,23,23,0,23,NA,"wake-forest",2021
1,"Joey Hobert","WR",13,1,1,1,0,0,0,NA,0,193,NA,"washington-state",2021
2,"Lincoln Victor","WR",13,1,17,17,0,0,0,NA,0,323,NA,"washington-state",2021
3,"Travell Harris","WR",13,20,424,21.2,0,14,119,8.5,0,1359,NA,"washington-state",2021
4,"Travion Brown","LB",12,1,-12,-12,0,0,0,NA,0,-12,NA,"washington-state",2021
5,"Deon McIntosh","RB",11,1,5,5,0,0,0,NA,0,645,NA,"washington-state",2021
1,"Cameron Davis","RB",12,1,14,14,0,0,0,NA,0,437,NA,"washington",2021
2,"Giles Jackson","WR",12,19,442,23.3,0,12,81,6.8,0,655,NA,"washington",2021
3,"Kamari Pleasant","RB",11,2,24,12,0,0,0,NA,0,445,NA,"washington",2021
4,"Trent McDuffie","DB",11,0,0,NA,0,6,18,3,0,18,NA,"washington",2021
5,"Sean McGrew","RB",8,1,11,11,0,0,0,NA,0,496,NA,"washington",2021
1,"Graeson Malashevich","WR",13,4,54,13.5,0,4,7,1.8,0,61,NA,"west-virginia",2021
2,"Sam James","WR",13,0,0,NA,0,1,-2,-2,0,512,NA,"west-virginia",2021
3,"Winston Wright","WR",13,23,618,26.9,1,1,-3,-3,0,1305,NA,"west-virginia",2021
4,"Isaiah Esdale","WR",10,0,0,NA,0,13,57,4.4,0,412,NA,"west-virginia",2021
1,"Craig Burt Jr.","WR",14,1,43,43,1,0,0,NA,0,263,NA,"western-kentucky",2021
2,"JaQues Evans","DE",14,1,10,10,0,0,0,NA,0,10,NA,"western-kentucky",2021
3,"Jerreth Sterns","WR",14,0,0,NA,0,13,70,5.4,0,1989,NA,"western-kentucky",2021
4,"Joey Beljan","TE",14,3,38,12.7,0,0,0,NA,0,129,NA,"western-kentucky",2021
5,"Beanie Bishop","DB",13,27,658,24.4,0,0,0,NA,0,730,NA,"western-kentucky",2021
6,"Jakairi Moses","RB",11,7,150,21.4,0,0,0,NA,0,293,NA,"western-kentucky",2021
7,"Deangelo Wilson","WR",9,0,0,NA,0,3,72,24,0,125,NA,"western-kentucky",2021
