rk,player,pos,g,solo,ast,comb,tfl,sk,int,yds,avg,int_td,pd,fr,yds_2,frtd,ff,awards,Team,Year,ret,y_ret,krtd,ret_2,y_ret_2,prtd,ap_yd,xpm,xpa,xp_percent,fgm,fga,fg_percent,pts,pnt,y_p,Rk,Player,Pos,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,att,y_a,td,y_g,rec,y_r,td_2,y_g_2,plays,yds_3,td_3,rush,oth_td,x2pm,sfty,pts_g
6.0,Phillip Brooks,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,33.0,10.4,0.0,0.0,0.0,589.0,0.0,0.0,,kansas-state,2023,7.0,17.9,0.0,15.0,4.9,0.0,820.0,0.0,0.0,,0.0,0.0,,38.0,,,,,,,,,,,,,,,,,,,,,7.0,4.7,6.0,2.8,5.0,11.1,5.0,49.1,60.0,622.0,6.0,1.0,0.0,1.0,0.0,3.2
12.0,Phillip Cole,WR,11.0,,,,,,,1.0,1.0,,,,0.0,,,,ohio,2021,5.0,23.8,0.0,0.0,,0.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.1,0.0,,0.0,0.0,1.0,1.0,0.0,,,,,
7.0,Phillip Cole,WR,12.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,,0.0,0.0,0.0,0.0,0.0,0.0,,ohio,2022,2.0,16.5,0.0,0.0,,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Phillip Dunnam,DB,12.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,indiana,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Phillip Dunnam,DB,12.0,39.0,14.0,53.0,1.0,0.0,3.0,28.0,9.3,0.0,6.0,0.0,0.0,0.0,0.0,,indiana,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Phillip Hill,DB,11.0,33.0,13.0,46.0,2.0,1.0,3.0,35.0,11.7,0.0,1.0,0.0,0.0,0.0,0.0,,nevada-las-vegas,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Phillip Hill,S,11.0,24.0,19.0,43.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,north-texas,2023,1.0,4.0,0.0,0.0,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,Phillip Houston,OL,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,florida-international,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Phillip Howard,DB,13.0,11.0,3.0,14.0,0.0,0.0,1.0,10.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,,minnesota,2021,1.0,10.0,0.0,0.0,,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Phillip Lee,DE,13.0,7.0,0.0,7.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,troy,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Phillip Lee,DE,8.0,5.0,10.0,15.0,3.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,troy,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Phillip Paea,DT,14.0,4.0,10.0,14.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,utah-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,Phillip Paea,DT,3.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,utah-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Phillip Roche,DB,11.0,5.0,4.0,9.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,missouri,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,Phillip Webb,LB,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Phillippe Wesley II,WR,3.0,,,,,,,0.0,9.0,,,,9.0,,,,san-diego-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,9.0,0.0,3.0,1.0,9.0,0.0,,,,,
14.0,Phillippe Wesley II,WR,9.0,,,,,,,0.0,11.3,,,,124.0,,,,san-diego-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11.0,11.3,0.0,13.8,11.0,124.0,0.0,,,,,
41.0,Phoenix Jackson,DL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,fresno-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Phoenix Jackson,LB,14.0,10.0,8.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,fresno-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Phoenix Jackson,LB,13.0,21.0,13.0,34.0,3.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,fresno-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Phoenix Sproles,WR,13.0,,,,,,,0.0,8.5,0.0,,,442.0,0.0,,,james-madison,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,0.0,5.0,8.5,5.0,34.0,52.0,442.0,5.0,0.0,0.0,0.0,0.0,2.3
25.0,Pierce Clarkson,QB,1.0,,,,,,,3.0,3.0,,,,0.0,,,,louisville,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,0.0,,0.0,0.0,1.0,3.0,0.0,,,,,
23.0,Pierce DeVaughn,DL,11.0,3.0,8.0,11.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,connecticut,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Pierce Oppong,DE,14.0,10.0,5.0,15.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,northern-illinois,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Pierce Oppong,DL,12.0,5.0,7.0,12.0,1.0,0.5,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,northern-illinois,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,Pierce Oppong,DL,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,northern-illinois,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Pierce Withers,DB,8.0,17.0,16.0,33.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,florida-international,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,Pierre Goree,LB,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,southern-methodist,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Pierre Kemeni,CB,9.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,ohio,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Pig Cage,DB,8.0,5.0,2.0,7.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Pig Cage,DB,12.0,8.0,9.0,17.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,texas-san-antonio,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Pig Cage,DB,4.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,texas-san-antonio,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Pita Tonga,DL,10.0,9.0,5.0,14.0,4.0,1.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,hawaii,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,Placide Djungu-Sungu,S,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Placide Djungu-Sungu,S,7.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Placide Djungu-Sungu,S,8.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Plae Wyatt,S,12.0,11.0,10.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,rice,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Plae Wyatt,S,4.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,rice,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Plae Wyatt,S,13.0,43.0,37.0,80.0,3.0,1.0,0.0,0.0,,0.0,6.0,1.0,0.0,0.0,0.0,,rice,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,Poasa Utu,LB,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,oklahoma-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Pofele Ashlock,WR,13.0,,,,,,,0.0,10.0,0.0,,,832.0,0.0,,,hawaii,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,54.0,,,,,,,,,,,,,,,,,,,,,0.0,,9.0,0.0,9.0,10.0,9.0,64.0,83.0,832.0,9.0,0.0,0.0,0.0,0.0,4.2
29.0,Popeye Williams,LB,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisville,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Popo Aumavae,DT,13.0,16.0,20.0,36.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,oregon,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Popo Aumavae,DT,13.0,9.0,9.0,18.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,oregon,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Porter Haught,OL,11.0,,,,,,,0.0,-8.0,,,,-8.0,,,,ball-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,-8.0,0.0,-0.7,1.0,-8.0,0.0,,,,,
6.0,Porter Rooks,WR,12.0,,,,,,,0.0,13.0,,,,298.0,,,,north-carolina-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,23.0,13.0,0.0,24.8,23.0,298.0,0.0,,,,,
12.0,Porter Rooks,WR,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,151.0,0.0,0.0,,north-carolina-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,7.9,1.0,11.6,19.0,151.0,1.0,0.0,0.0,0.0,0.0,0.5
9.0,Porter Rooks,WR,12.0,,,,,,,0.0,12.8,,,,166.0,,,,north-carolina-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,13.0,12.8,0.0,13.8,13.0,166.0,0.0,,,,,
8.0,Porter Wilson,P,12.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,duke,2021,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,61.0,44.8,,,,,,,,,,,,,,,,,,,2.0,5.0,0.0,0.8,0.0,,0.0,0.0,2.0,10.0,0.0,,,,,
1.0,Porter Wilson,P,13.0,,,,,,,1984.0,,,,,,,,,duke,2022,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,46.0,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Porter Wilson,P,13.0,,,,,,,2519.0,,,,,,,,,duke,2023,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,54.0,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Poukesi Vakauta,DT,14.0,6.0,5.0,11.0,4.0,0.5,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,,utah-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Poukesi Vakauta,DT,12.0,5.0,8.0,13.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,utah-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Poukesi Vakauta,DT,10.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,utah-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Power Echols,LB,13.0,16.0,9.0,25.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,north-carolina,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Power Echols,LB,14.0,70.0,33.0,103.0,5.0,2.0,1.0,40.0,40.0,0.0,2.0,0.0,0.0,0.0,1.0,,north-carolina,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Power Echols,LB,13.0,61.0,42.0,103.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,north-carolina,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Praise Amaewhule,DE,13.0,22.0,17.0,39.0,13.0,5.5,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,3.0,,texas-el-paso,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Praise Amaewhule,DL,12.0,11.0,13.0,24.0,6.0,2.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,1.0,,texas-el-paso,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Praise Amaewhule,DL,12.0,16.0,17.0,33.0,6.0,5.0,1.0,17.0,17.0,0.0,2.0,0.0,0.0,0.0,2.0,,texas-el-paso,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Praise Okorie,WR,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,louisiana-tech,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,4.0,0.0,0.3,1.0,4.0,0.0,,,,,
7.0,Praise Okorie,WR,11.0,,,,,,,0.0,3.0,,,,9.0,,,,louisiana-tech,2022,1.0,7.0,0.0,0.0,,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3.0,3.0,0.0,0.8,3.0,9.0,0.0,,,,,
16.0,Prather Hudson,DB,11.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,illinois,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Preston Brady,LS,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,memphis,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Preston Daniel,TE,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,florida-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,5.0,0.0,0.4,1.0,5.0,0.0,,,,,
15.0,Preston Daniel,TE,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,,florida-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,5.0,1.0,1.2,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.5
13.0,Preston Daniel,TE,14.0,,,,,,,0.0,4.0,0.0,,,4.0,0.0,,,florida-state,2023,1.0,14.0,0.0,0.0,,0.0,18.0,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,4.0,1.0,0.3,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.4
16.0,Preston Fox,WR,4.0,,,,,,,0.0,8.0,,,,8.0,,,,west-virginia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,8.0,0.0,2.0,1.0,8.0,0.0,,,,,
15.0,Preston Fox,WR,12.0,,,,,,,0.0,10.3,0.0,,,41.0,0.0,,,west-virginia,2022,0.0,,0.0,7.0,7.3,0.0,92.0,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,10.3,1.0,3.4,4.0,41.0,1.0,0.0,0.0,0.0,0.0,0.5
9.0,Preston Fox,WR,12.0,,,,,,,3.0,13.7,0.0,,,368.0,0.0,,,west-virginia,2023,8.0,21.5,0.0,18.0,8.1,0.0,688.0,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,0.3,2.0,14.2,2.0,30.7,27.0,371.0,2.0,0.0,0.0,0.0,0.0,1.0
23.0,Preston Hodge,CB,12.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,liberty,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Preston Hodge,DB,13.0,32.0,16.0,48.0,3.0,0.0,2.0,62.0,31.0,1.0,8.0,0.0,0.0,0.0,1.0,,liberty,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
15.0,Preston Howard,TE,13.0,,,,,,,0.0,12.3,0.0,,,160.0,0.0,,,maryland,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,12.3,1.0,12.3,13.0,160.0,1.0,0.0,0.0,0.0,0.0,0.5
14.0,Preston Hutchinson,QB,8.0,,,,,,,56.0,2.5,0.0,,,0.0,0.0,,,eastern-michigan,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,22.0,2.5,1.0,7.0,0.0,,0.0,0.0,22.0,56.0,1.0,1.0,0.0,0.0,0.0,0.8
14.0,Preston Landis,RB,1.0,,,,,,,60.0,7.5,0.0,,,0.0,0.0,,,north-texas,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,8.0,7.5,1.0,60.0,0.0,,0.0,0.0,8.0,60.0,1.0,1.0,0.0,0.0,0.0,6.0
30.0,Preston Nichols,OL,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,purdue,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Preston Rex,DB,9.0,11.0,6.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,brigham-young,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Preston Rice,QB,3.0,,,,,,,7.0,1.2,,,,0.0,,,,middle-tennessee-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.2,0.0,2.3,0.0,,0.0,0.0,6.0,7.0,0.0,,,,,
5.0,Preston Stafford,K,4.0,,,,,,,0.0,,0.0,,,,0.0,,,louisiana-lafayette,2022,,,0.0,,,0.0,,15.0,15.0,100.0,2.0,4.0,50.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,5.3
17.0,Preston Stafford,PK,3.0,,,,,,,0.0,,0.0,,,,0.0,,,louisiana-state,2021,,,0.0,,,0.0,,3.0,3.0,100.0,0.0,0.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0
20.0,Preston Stone,QB,3.0,,,,,,,2.0,2.0,,,,0.0,,,,southern-methodist,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.7,0.0,,0.0,0.0,1.0,2.0,0.0,,,,,
11.0,Preston Stone,QB,6.0,1.0,0.0,1.0,0.0,0.0,0.0,63.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,southern-methodist,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,14.0,4.5,2.0,10.5,0.0,,0.0,0.0,14.0,63.0,2.0,2.0,0.0,0.0,0.0,2.0
10.0,Preston Stone,QB,12.0,,,,,,,198.0,3.2,0.0,,,0.0,0.0,,,southern-methodist,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,24.0,4.0,36.8,,,,,,,,,,,,,,,,,,,62.0,3.2,4.0,16.5,0.0,,0.0,0.0,62.0,198.0,4.0,4.0,0.0,0.0,0.0,2.0
9.0,Preston Terrell,WR,13.0,,,,,,,0.0,6.0,,,,12.0,,,,purdue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,6.0,0.0,0.9,2.0,12.0,0.0,,,,,
35.0,Preston Thompson,DB,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,florida-international,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,Preston Wilson,OL,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,oklahoma-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Preston Zachman,S,6.0,6.0,5.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,wisconsin,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Preston Zachman,S,13.0,27.0,22.0,49.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,wisconsin,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,Preston Zinter,LB,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,notre-dame,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Prestron Jelen,RB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,,minnesota,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,5.0,7.8,1.0,3.3,0.0,,0.0,0.0,5.0,39.0,1.0,1.0,0.0,0.0,0.0,0.5
15.0,Prince Bemah,LB,11.0,14.0,6.0,20.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,charlotte,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Prince Bemah,LB,12.0,33.0,29.0,62.0,5.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,charlotte,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Prince Bemah,LB,10.0,16.0,32.0,48.0,3.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,charlotte,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Prince Boyd Jr.,DE,13.0,7.0,7.0,14.0,3.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,purdue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Prince Boyd Jr.,DT,6.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,purdue,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
